8.46292	0.243462	-3.03909	-0.087429	8.46292	0.243462	8.6	0.25	-3.00029	0
8.55887	0.241932	-0.00880135	-0.0392494	8.56759	0.241943	8.45	0.25	0	0
8.44095	0.259141	-1.26823	0.166199	8.42544	0.254042	8.35	0.25	-1.81979	0
8.09012	0.17644	-2.88851	-0.441258	7.93286	0.188391	8.05	0.2	-3.99976	-0.99994
7.73943	0.156981	-3.09935	-0.332067	7.61269	0.155818	7.7	0.15	-2.99982	0
7.49206	0.100043	-2.3342	-0.403758	7.50815	0.0953827	7.45	0.100001	-1.8165	-0.908239
7.20578	0.0295731	-2.6313	-0.477319	7.20598	0.00492725	7.2	9.49949e-07	-2.72851	-0.909507
6.94347	-0.0953465	-2.02533	-0.67766	6.74585	-0.143185	6.95	-0.15	-1.81898	-1.81898
6.72024	-0.256704	-2.04994	-0.912429	6.66966	-0.346668	6.75	-0.349999	-2.00076	-2.00075
6.59032	-0.462267	-1.34134	-1.25849	6.60862	-0.557035	6.6	-0.549999	-0.998836	-1.99769
6.48606	-0.726847	-0.850016	-1.66434	6.40696	-0.842921	6.5	-0.85	-0.908747	-3.63498
6.34562	-1.00202	-1.30338	-1.85417	6.38626	-1.15695	6.35	-1.15	-1.81897	-1.81898
6.36557	-1.39591	0.274803	-2.66912	6.43125	-1.48148	6.3	-1.45	0.909739	-3.63894
6.31424	-1.69198	-0.457526	-2.5389	6.3228	-1.81431	6.3	-1.8	-0.999494	-2.9985
6.33255	-2.06182	0.284728	-3.08527	6.31851	-2.10969	6.3	-2.1	0.999984	-2.99994
6.33227	-2.37307	-0.000434715	-2.95533	6.32593	-2.40018	6.35	-2.4	0	-2.72613
6.38101	-2.72693	0.424223	-3.1855	6.43125	-2.71878	6.4	-2.7	0.909499	-2.72851
6.42327	-3.02169	0.285545	-3.00344	6.46536	-3.00452	6.45	-3	0	-2.99754
6.49372	-3.34804	0.617462	-3.16998	6.52249	-3.32007	6.5	-3.3	0.910402	-2.7312
6.61673	-3.68124	1.01547	-3.29323	6.6358	-3.59197	6.65	-3.6	1.81722	-2.72583
6.74748	-3.97672	0.925184	-3.02525	6.83625	-3.92723	6.8	-3.9	0.907988	-2.72396
6.86323	-4.26151	0.914417	-2.86804	6.86943	-4.18507	6.9	-4.2	0.909334	-2.72801
6.96123	-4.5112	0.647301	-2.51524	7.05156	-4.49706	7	-4.45	0.910054	-1.8201
7.07479	-4.75854	0.868477	-2.52933	7.10252	-4.67934	7.1	-4.7	0.908302	-2.72489
7.238	-5.06164	1.36448	-2.84502	7.3138	-5.05204	7.25	-5	1.81907	-2.72861
7.3727	-5.33172	1.21824	-2.6519	7.29446	-5.23429	7.4	-5.3	0.908194	-2.7246
7.53145	-5.60462	1.25516	-2.59242	7.63082	-5.61863	7.55	-5.55	1.81974	-1.81974
7.66738	-5.85194	1.20616	-2.46538	7.60376	-5.74774	7.7	-5.8	0.90983	-2.72951
7.8539	-6.14572	1.76488	-2.89569	7.82165	-6.06822	7.85	-6.1	1.9986	-2.9979
8.03869	-6.40309	1.50575	-2.57259	8.17338	-6.44684	8.05	-6.35	1.81738	-1.81739
8.18899	-6.64591	1.389	-2.40896	8.08628	-6.51855	8.2	-6.6	0.909293	-2.72787
8.34509	-6.89366	1.45468	-2.41939	8.25648	-6.78122	8.35	-6.85	1.81994	-1.81993
8.48799	-7.12384	1.41424	-2.34856	8.39359	-7.01743	8.5	-7.1	1.00006	-3.00018
8.66385	-7.4018	1.79321	-2.71289	8.64403	-7.39047	8.65	-7.4	1.99807	-2.99712
8.80797	-7.64254	1.29363	-2.25217	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199
8.9448	-7.90341	1.42627	-2.42235	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973
9.03031	-8.11535	1.02319	-2.07928	8.8564	-8.01424	9	-8.15	0.909309	-1.8186
9.15558	-8.38971	1.28014	-2.40447	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119
9.24694	-8.62803	0.956663	-2.14638	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819
9.41746	-8.98601	1.84683	-3.15467	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928
9.54025	-9.23818	1.27682	-2.57244	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917
9.61972	-9.47996	1.03669	-2.39158	9.47534	-9.42627	9.55	-9.5	0	-3.00023
9.71628	-9.77575	1.15929	-2.64537	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997
9.77374	-10.0231	0.794712	-2.32697	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969
9.85367	-10.3074	0.813505	-2.43231	9.92627	-10.4745	9.75	-10.3	0	-3.00065
9.90922	-10.5917	0.874346	-2.61727	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451
9.95367	-10.8715	0.572479	-2.36734	9.88465	-10.9383	9.85	-10.9	0	-2.73074
9.97572	-11.1551	0.549844	-2.48907	9.83952	-11.1692	9.85	-11.2	0	-2.99965
9.98345	-11.4513	0.467793	-2.58258	9.87961	-11.5637	9.85	-11.5	0	-2.99843
9.94135	-11.6761	-0.138185	-1.96615	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
9.87795	-11.9335	-0.115479	-2.22183	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
9.79758	-12.1761	-0.442572	-1.98899	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
9.65314	-12.3605	-0.886797	-1.59849	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
9.49803	-12.5922	-0.949916	-1.78098	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
9.29144	-12.744	-1.60312	-1.02743	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
9.01356	-12.8992	-1.85349	-1.02567	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
8.72982	-13.022	-2.1793	-0.775559	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
8.41734	-13.0786	-2.57398	-0.301905	8.22926	-13.1698	8.2	-13.15	-2.72741	0
8.05972	-13.1167	-2.76352	-0.207388	7.82914	-13.0525	7.9	-13.15	-2.72986	0
7.73033	-13.2257	-2.66725	-0.688138	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304
7.40372	-13.238	-2.90946	-0.246394	7.21108	-13.0985	7.3	-13.25	-2.72846	0
7.06383	-13.1596	-3.20761	0.462736	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
6.72793	-13.1153	-3.24085	0.534282	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
6.38051	-13.0999	-3.09778	0.148679	6.40137	-13.0799	6.4	-13.05	-2.72678	0
6.06407	-13.0377	-3.1324	0.437728	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
5.76247	-12.8658	-3.34612	1.3911	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
5.45714	-12.7504	-3.09674	0.878054	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
5.17901	-12.5599	-3.11786	1.4668	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
4.90573	-12.3878	-2.96557	1.42013	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
4.66466	-12.1713	-2.87316	1.68939	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
4.47586	-11.9392	-2.69912	1.93144	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
4.3355	-11.7248	-2.28753	1.5855	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
4.2106	-11.3813	-2.3734	2.92037	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
4.16151	-11.1332	-1.70594	1.97694	4.43713	-11.024	4.45	-11.05	0	1.81614
4.14402	-10.8508	-1.39954	2.20719	4.44745	-10.786	4.45	-10.8	0	2.72555
4.15963	-10.5689	-1.05411	2.27648	4.46329	-10.5756	4.45	-10.5	0	2.729
4.22537	-10.281	-0.643619	2.25638	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687
4.33079	-9.98675	-0.270839	2.33347	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
4.43591	-9.65317	-0.00194371	2.53493	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
4.61928	-9.36342	0.519321	2.30057	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
4.8133	-9.09324	0.957122	2.126	4.95209	-8.96272	5	-9.05	0.999884	1.99977
5.00837	-8.84261	1.1568	2.19462	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
5.24543	-8.60017	1.56859	1.98971	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
5.45263	-8.38484	1.66597	1.99998	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
5.65582	-8.13478	1.70139	2.07736	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
5.89157	-7.88896	1.8798	2.03347	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
6.1172	-7.65475	1.93911	2.0384	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
6.35207	-7.43461	2.03927	1.97858	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
